name,description,image,release_date,popularity,tags
American Sniper,|U.S. Navy SEAL Chris Kyle (Bradley Cooper) takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.|,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,2014-12-25,5.291166,War,Action
Casino Royale,|James Bond goes on his first ever mission as a 00. Le Chiffre is a banker to the world's terrorists. He is participating in a poker game at Montenegro, where he must win back his money, in order to stay safe among the terrorist market. The boss of MI6, known simply as M sends Bond, along with Vesper Lynd to attend this game and prevent Le Chiffre from winning. Bond, using help from Felix Leiter, Mathis and having Vesper pose as his wife, enters the most important poker game in his already dangerous career. But if Bond defeats Le Chiffre, will he and Vesper Lynd remain safe?|,/zlWBxz2pTA9p45kUTrI8AQiKrHm.jpg,2006-11-15,5.255422,Adventure,Action,Thriller
Gladiator,|Gladiator is an epic film of love, death and betrayal set in the Roman Empire. General Maximus' success in battle earns the favour of an elderly Emperor at the expense of the Emperor's son. In a fit of jealous rage the son slays his father before turning his anger towards Maximus. Now reduced to a slave, his family dead, Maximus must fight as a gladiator to gain his freedom, and his revenge.|,/6WBIzCgmDCYrqh64yDREGeDk9d3.jpg,2000-05-01,5.243961,Action,Drama,Adventure
The Age of Adaline,|After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.|,/gEDGROZ4NQDlRjUPPSSyIf0hKvD.jpg,2015-04-24,5.202836,Fantasy,Drama,Romance
Night at the Museum: Secret of the Tomb,|When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.|,/tWwASv4CU1Au1IukacdSUewDCV3.jpg,2014-12-19,5.196144,Adventure,Comedy,Fantasy,Family
Thor,|Against his father Odin's will, The Mighty Thor -a powerful but arrogant warrior god -recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.|,/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg,2011-05-06,5.102904,Adventure,Fantasy,Action
Le Petit Prince,|Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.|,/eDPVn6f1KlI2XgASAmqSjlHPdjK.jpg,2015-08-20,5.092627,Adventure,Fantasy,Animation
The Lord of the Rings: The Return of the King,|Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.|,/50LoR9gJhbWZ5PpoHgi8MNTYgzd.jpg,2003-12-01,4.972548,Adventure,Fantasy,Action
Django Unchained,|With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.|,/5WJnxuw41sddupf8cwOxYftuvJG.jpg,2012-12-25,4.945816,Drama,Western
The Lord of the Rings: The Fellowship of the Ring,|Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.|,/bxVxZb5O9OxCO0oRUNdCnpy9NST.jpg,2001-12-19,4.875617,Adventure,Fantasy,Action
The Dark Knight Rises,|Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.|,/dEYnvnUfXrqvqeRSqvIEtmzhoA8.jpg,2012-07-20,4.862696,Action,Crime,Drama,Thriller
No Escape,|In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.|,/2tFNO3dfePfNXslg3ZNAeyFwkx2.jpg,2015-08-26,4.843851,Action,Thriller
Hercules,|Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.|,/wGAWxOnVjwXqvoiKX7Pf6XOWnPJ.jpg,2014-07-23,4.731834,Action,Adventure
Terminator 3: Rise of the Machines,|It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.|,/lz4xYdF1n09lyiCfZWtWT44SZiG.jpg,2003-06-30,4.719955,Action,Thriller,Science Fiction
Lucy,|A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.|,/rwn876MeqienhOVSSjtUPnwxn0Z.jpg,2014-07-25,4.697748,Action,Science Fiction
Mortdecai,|Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.|,/chgpheyKaJzOVN6u3n2tJupO4aC.jpg,2015-01-23,4.682049,Comedy,Adventure
Star Wars: Episode III - Revenge of the Sith,|Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice -- Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring -- the twin children born in secrecy who will grow up to become heroes.|,/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg,2005-05-19,4.676667,Science Fiction,Adventure,Action
Spy,|A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.|,/gCBw0AQDhlo0bNetkjsSRWzrxpW.jpg,2015-06-05,4.666325,Crime,Action,Comedy
Alice in Wonderland,|Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason--to conquer the horrific Jabberwocky and restore the rightful queen to her throne.|,/pvEE5EN5N1yjmHmldfL4aJWm56l.jpg,2010-03-04,4.634809,Family,Fantasy,Adventure
Aladdin,|Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.|,/qsHpmqekgeQKMKL8PWnFsrXTXGs.jpg,1992-11-25,4.540258,Animation,Family,Comedy,Adventure,Fantasy,Romance
同班同學,|Childhood friends Tracy, Chloe and Alice share an apartment over the summer. They live close together, meet guys and sell their company as well as sex.  With a romantic imagery and sometimes provocative theme the female debutant director Luk Yee-sum give the audience a playful story about sexuality, desire and friendship.|,/26DGx7WWfiDL1uSGUYx9CQtNnBU.jpg,2015-10-29,4.535145,Romance
The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg,1994-06-23,4.513834,Animation,Family
Goosebumps,|A young kid teams up with the niece of young adult horror author R.L. Stine after the writer's imaginary demons are set free on the town of Greendale, Maryland.|,/lNPMamUICDTZT6Njg57A6z9BEo3.jpg,2015-10-16,4.510218,Adventure,Horror,Comedy
Terminator 2: Judgment Day,|Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.|,/2y4dmgWYRMYXdD1UyJVcn2HSd1D.jpg,1991-07-01,4.474366,Action,Thriller,Science Fiction
Victoria,A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,/t66eAg7xBLGoSSoA8JtJtX3NKs1.jpg,2015-06-11,4.470722,Crime,Drama,Thriller
Blackhat,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,/sW3VEsulmxMlOmQwm0h7H7lZROi.jpg,2015-01-16,4.453369,Mystery,Crime,Action,Thriller,Drama
Inception,|Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: "inception", the implantation of another person's idea into a target's subconscious.|,/qmDpIHrmpJINaRKAfWQfftjCdyi.jpg,2010-07-16,4.412419,Action,Thriller,Science Fiction,Mystery,Adventure
Shrek,|It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.|,/140ewbWv8qHStD3mlBDvvGd0Zvu.jpg,2001-05-16,4.40557,Family,Fantasy,Adventure,Animation,Comedy
Iron Man 3,|The brash-but-brilliant industrialist Tony Stark faces an enemy whose reach knows no bounds. When Stark finds his personal world destroyed at his enemy’s hands, he embarks on a harrowing quest to find those responsible. This journey, at every turn, will test his mettle. With his back against the wall, Stark is left to survive by his own devices, relying on his ingenuity and instincts to protect those closest to him. As he fights his way back, Stark discovers the answer to the question that has secretly haunted him: does the man make the suit or does the suit make the man?|,/1Ilv6ryHUv6rt9zIsbSEJUmmbEi.jpg,2013-05-03,4.39095,Action,Adventure,Science Fiction
Fight Club,|A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground "fight clubs" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.|,/811DjJTon9gD6hZ8nCjSitaIXFQ.jpg,1999-10-14,4.356493,Drama
Toy Story,Woody the cowboy is young Andy’s favorite toy. Yet this changes when Andy get the new super toy Buzz Lightyear for his birthday. Now that Woody is no longer number one he plans his revenge on Buzz. Toy Story is a milestone in film history for being the first feature film to use entirely computer animation.,/agy8DheVu5zpQFbXfAdvYivF2FU.jpg,1995-11-21,4.354507,Animation,Comedy,Family
Penguins of Madagascar,|Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.|,/pRer59eyY4rjkLPeKXKo7fPxCHH.jpg,2014-11-26,4.35173,Family,Animation,Adventure,Comedy
Mission: Impossible – Ghost Protocol,|In the 4th installment of the Mission Impossible series, Ethan Hunt (Cruise) and his team are racing against time to track down a dangerous terrorist named Hendricks (Nyqvist), who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.|,/s58mMsgIVOFfoXPtwPWJ3hDYpXf.jpg,2011-12-21,4.348422,Action,Thriller,Adventure
Sex Tape,|When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.|,/2BMmIPGu5ZbTrwXwomdSUuTB2Ul.jpg,2014-07-18,4.342458,Comedy
The Interview,|Dave Skylark is king of the celebrity interview and host of the hit night time talk show "Skylark Tonight."  The brain behind Dave's empire is his producer and best friend, Aaron Rapoport. Unfulfilled, Aaron yearns to do meaningful work.  He scores the chance of a lifetime when he secures an interview for Dave with Kim Jong-Un, the mysterious and ruthless dictator of a nuclear-armed North Korea.  As Dave and Aaron prepare to leave for North Korea, they are approached by the CIA and asked to assassinate Kim.  They accept the mission, becoming two of the least qualified men ever to assassinate – or interview – the most dangerous man on earth.|,/2uWb0aSm5cFmRCHP95OdA6hvTEs.jpg,2014-12-25,4.339464,Action,Comedy
The Terminator,|In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the "Terminator" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?|,/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg,1984-10-26,4.331216,Action,Thriller,Science Fiction
Exodus: Gods and Kings,|The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 600,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.|,/tCN8NXset4NQ5qU0uBxqKOM0r5r.jpg,2014-12-12,4.330044,Adventure,Drama,Action
Iron Man,|Tony Stark. Genius, billionaire, playboy, philanthropist. Son of legendary inventor and weapons contractor Howard Stark. When Tony Stark is assigned to give a weapons presentation to an Iraqi unit led by Lt. Col. James Rhodes, he's given a ride on enemy lines. That ride ends badly when Stark's Humvee that he's riding in is attacked by enemy combatants. He survives - barely - with a chest full of shrapnel and a car battery attached to his heart. In order to survive he comes up with a way to miniaturize the battery and figures out that the battery can power something else. Thus Iron Man is born. He uses the primitive device to escape from the cave in Iraq. Once back home, he then begins work on perfecting the Iron Man suit. But the man who was put in charge of Stark Industries has plans of his own to take over Tony's technology for other matters.|,/848chlIWVT41VtAAgyh9bWymAYb.jpg,2008-05-02,4.322848,Action,Science Fiction,Adventure
The Godfather,|The story spans the years from 1945 to 1955 and chronicles the fictional Italian-American Corleone crime family. When organized crime family patriarch Vito Corleone barely survives an attempt on his life, his youngest son, Michael, steps in to take care of the would-be killers, launching a campaign of bloody revenge.|,/d4KNaTrltq6bpkFS01pYtyXa09m.jpg,1972-03-15,4.292856,Drama,Crime
Cars,|Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.|,/5damnMcRFKSjhCirgX3CMa88MBj.jpg,2006-06-09,4.269309,Animation,Adventure,Comedy,Family
Mission: Impossible III,|Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.|,/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg,2006-05-04,4.227248,Adventure,Action,Thriller
The Amazing Spider-Man,|Peter Parker is an outcast high schooler was abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance—leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.|,/eA2D86Y6VPWuUzZyatiLBwpTilQ.jpg,2012-07-04,4.216035,Action,Adventure,Fantasy
The Judge,|A successful lawyer returns to his hometown for his mother's funeral only to discover that his estranged father, the town's judge, is suspected of murder.|,/v6s65U6qisvxWgO3cNnreaaaite.jpg,2014-10-10,4.203148,Drama
Focus,|A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.|,/9IElGiLkxPLUWZ3avy31bNSG3Tq.jpg,2015-02-27,4.199603,Romance,Comedy,Crime,Drama
Halo: The Fall of Reach,|Relive the origin of the legendary Master Chief and the Spartan program in this three-part animated adaptation of one of Halo's most beloved stories. Kidnapped as children and conscripted into a brutal military training and augmentation program, the Spartans were designed to be the ultimate weapon against chaos and insurgency - but when a dangerous alien alliance known as the Covenant declares war on humanity, the Spartans might be our only hope.|,/9FvhU9j2uqiNUmtjqeN5dtD0apf.jpg,2015-10-27,4.185675,Action,Animation,Science Fiction
Mr. Holmes,|The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.|,/9v25BUcPSxRS3yJ2yd3GHZOtoS8.jpg,2015-07-17,4.166834,Mystery,Crime,Drama
Batman Begins,|Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.|,/mYsoCOq82b08juHGxd3WnotiCAh.jpg,2005-06-15,4.145477,Action,Crime,Drama
Forrest Gump,|A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.|,/z4ROnCrL77ZMzT0MsNXY5j25wS2.jpg,1994-06-22,4.107396,Comedy,Drama,Romance
The Hobbit: An Unexpected Journey,|Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.|,/w29Guo6FX6fxzH86f8iAbEhQEFC.jpg,2012-12-14,4.104164,Adventure,Fantasy,Action
Man of Steel,|A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.|,/xWlaTLnD8NJMTT9PGOD9z5re1SL.jpg,2013-06-14,4.056869,Action,Adventure,Fantasy,Science Fiction
Back to the Future,|Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.|,/pTpxQB1N0waaSc3OSn0e9oc8kx9.jpg,1985-07-03,4.051615,Adventure,Comedy,Science Fiction,Family
Transformers: Age of Extinction,|As humanity picks up the pieces, following the conclusion of "Transformers: Dark of the Moon," Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.|,/6rtXH8cIZbgwLy8EvaXGucwdep5.jpg,2014-06-27,4.051223,Science Fiction,Action,Adventure
Harry Potter and the Philosopher's Stone,|Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.|,/dCtFvscYcXQKTNvyyaQr2g2UacJ.jpg,2001-11-04,4.04375,Adventure,Fantasy,Family
The Hunger Games,|Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.|,/iLJdwmzrHFjFwI5lvYAT1gcpRuA.jpg,2012-03-12,4.034433,Science Fiction,Adventure,Fantasy
Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,/a05xQU9huY3P5uurLcGGHmsf2Vh.jpg,2013-06-21,4.022031,Family,Animation
Paul Blart: Mall Cop 2,|Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.|,/618jhN1vEFHkA3MBrURuBZ7SuID.jpg,2015-04-17,4.003951,Family,Comedy,Action,Adventure
Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,/ek09KXB8ytg9nUb3hDUpJn7APdT.jpg,2013-07-03,4.000533,Animation,Comedy,Family
Mission: Impossible,|When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.|,/1PVKS17pIBFsIhgFws2uagPDNLW.jpg,1996-05-21,3.993779,Adventure,Action,Thriller
Skyfall,|When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory (Ralph Fiennes), the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve (Naomie Harris) - following a trail to the mysterious Silva (Javier Bardem), whose lethal and hidden motives have yet to reveal themselves.|,/uVALAeLEMGMf3oYpvdVi4uuaNOo.jpg,2012-11-09,3.983078,Action,Adventure,Thriller
Sicario,|A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.|,/p2SdfGmQRaw8xhFbexlHL7srMM8.jpg,2015-09-18,3.980116,Mystery,Crime,Drama
Star Wars: Episode II - Attack of the Clones,|Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.|,/2vcNFtrZXNwIcBgH5e2xXCmVR8t.jpg,2002-05-16,3.937281,Adventure,Action,Science Fiction
The Shawshank Redemption,|Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.|,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,1994-09-14,3.874985,Drama,Crime
Green Lantern,|For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.|,/zUSEYp9G7Hk9GZIfbPoOiSHvwHV.jpg,2011-06-16,3.873835,Adventure,Action,Thriller,Science Fiction
The Wolf of Wall Street,|A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.|,/wAgdJRx4uZ0u4uzu34NOMvtjLAR.jpg,2013-12-25,3.867615,Crime,Drama,Comedy
Hotel Transylvania,|Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.|,/9qugesYpAWHUpdrw2w8URSGkAPt.jpg,2012-09-27,3.865973,Animation,Comedy,Family,Fantasy
Edge of Tomorrow,|Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.|,/tpoVEYvm6qcXueZrQYJNRLXL88s.jpg,2014-06-06,3.850508,Action,Science Fiction
Scarface,|After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.|,/zr2p353wrd6j3wjLgDT4TcaestB.jpg,1983-12-08,3.832571,Action,Adventure,Crime,Drama,Thriller
Alien,|During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.|,/uU9R1byS3USozpzWJ5oz7YAkXyk.jpg,1979-05-25,3.809263,Horror,Action,Thriller,Science Fiction
Léon,|Leon, the top hit man in New York, has earned a rep as an effective "cleaner". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.|,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,1994-09-14,3.799343,Thriller,Crime,Drama
Before I Go to Sleep,|A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.|,/3UG2Pb122c7Va8MBtr1OHRB1YPh.jpg,2014-10-31,3.787368,Mystery,Thriller
Fifty Shades of Grey,|When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.|,/jV8wnk3Jgz6f7degmT3lHNGI2tK.jpg,2015-02-13,3.780091,Romance,Drama
American Ultra,|American Ultra is a fast-paced action comedy about Mike, a seemingly hapless and unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.|,/auQHgr1FO6upJpXx1eYEeyq2sMs.jpg,2015-08-21,3.773735,Comedy,Action
The Grand Budapest Hotel,|The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.|,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,2014-03-07,3.74649,Comedy,Drama
Dumb and Dumber To,|20 years after the dimwits set out on their first adventure, they head out in search of one of their long lost children in the hope of gaining a new kidney.|,/Ekw3ijq9L6RiKvv5m2tPOEklHF.jpg,2014-11-14,3.74368,Comedy
Wild Card,|When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.|,/cZMjg5fWkhJ1D7MouzZuiB16Hdk.jpg,2015-01-30,3.71445,Thriller,Crime,Drama
